Month,Well_ID,Groundwater_Level,Precipitation,Temperature,Evapotranspiration,Pumping_Rate,Land_Use
24,1,9.032065127898413,58.27598194902996,24.78261525093069,30.469349020603698,99.57703102279986,Urban
25,1,10.729829404600999,46.294246822445835,17.34446248722139,48.97767016745977,98.12055333634535,Urban
26,1,11.964851562302263,47.403586005331476,27.571273780089175,20.52107282731014,107.23720745220189,Agricultural
27,1,9.353333549407315,50.87622943958219,27.86028720857072,21.656769545084178,102.53515437078588,Agricultural
28,1,12.307542430467185,47.05995996743023,24.689044915003446,37.640297815728594,123.93983648836709,Urban
29,1,10.24489438363904,69.27758233589819,30.621766799352514,14.57198484790354,127.70525848142105,Urban
30,1,10.742772584617118,94.21046003182703,23.329613845100297,23.67244970114961,68.48130034516596,Agricultural
31,1,9.993531063749119,38.85016429984333,27.823029629468003,35.96441137581753,126.06317501772313,Natural
32,1,14.763977557254773,22.60394040841844,19.901678306539424,23.65714152310597,64.40990718670437,Natural
33,1,10.887550803795756,48.2343590329749,24.88223924562881,27.640300127890285,117.63567664413205,Agricultural
34,1,8.647900126192864,101.59418675308636,24.12822871048582,37.44185710315035,118.59216354108607,Agricultural
35,1,12.251890758942091,33.926508640605384,26.126539610204706,34.21546083536561,42.66049325012488,Urban
36,1,8.004381128077052,82.78233610888135,23.152365355833208,32.66818396295402,102.78937739588228,Urban
37,1,10.699967206129246,83.55401628152882,24.34263702164166,26.60877720729961,85.94511659919053,Natural
38,1,6.197112490345675,38.92823516584011,29.13023585720753,33.700611152689554,77.23704226193875,Agricultural
39,1,7.2934851306128,61.379661583705506,22.816178813808914,28.762673199002432,140.52556992097016,Urban
40,1,10.17733220267803,82.56793246257077,16.967114496306603,34.57805609925785,80.38962578087744,Natural
41,1,11.09579723423985,42.41744518025026,33.7479195210271,25.03067974882022,75.80869212645851,Natural
42,1,9.799500225855088,45.92839279795277,31.907270393452432,28.17431025620459,102.2708482001528,Natural
43,1,9.06713697984428,38.366381721027125,18.538686524471906,20.100422074479862,120.5676923889525,Urban
44,1,8.542765205075593,29.704865386142664,28.448539026225973,29.64992389993764,95.75054241969619,Urban
45,1,6.0404019220884555,37.01444909867986,22.485126147243285,21.88999136371155,134.99111637007758,Agricultural
46,1,7.417188945725895,25.52119466475487,26.317436076655298,18.85953549838007,115.92926985892271,Agricultural
47,1,7.80296503904672,50.68166936518452,26.47112064506747,32.586611478553884,34.65366040805709,Natural
48,1,10.714706552579893,34.60053537882717,23.82796099841839,32.127397758576606,84.11599109478975,Natural
49,1,9.173631588521065,54.675718235814955,21.081171672068017,37.82873734948573,83.14473701944904,Urban
50,1,4.8567526722378265,18.882087075927455,21.547294738418703,25.68874430424901,114.38082860288266,Urban
51,1,8.93866272431191,56.617604644289145,20.41904042259379,34.08052846836756,21.255488308776634,Agricultural
52,1,7.4398567227102,66.6705792321785,20.840888958847778,35.50797572273663,176.47029126153168,Agricultural
53,1,6.788126996846558,10.12528714857089,24.664108549753223,34.44773807831595,115.9307828468263,Agricultural
54,1,9.310168802966587,57.48113139695144,21.421200054446242,21.74346317197858,104.46630411753074,Urban
55,1,10.106938809661708,74.55337984946584,28.410260328563098,31.49363482271189,135.44703149257438,Natural
56,1,9.87919249434686,25.80717962617589,32.436230776679636,33.641402960546614,170.30962158437873,Agricultural
57,1,6.323655119358867,83.45144773675406,22.099733793149785,30.07178466907942,126.1223993376521,Agricultural
58,1,7.382989670346815,58.3803801873209,26.197022502676884,9.135223416289154,128.4643928941486,Urban
59,1,8.677136577606824,35.89976288483182,27.49842555151467,31.6048962397348,103.92070073393147,Agricultural
60,1,9.992674717339428,48.88461844684588,27.360011354596374,52.12531039397243,95.75422739899155,Natural
1,2,7.1238029749831435,61.16653825043445,25.379776339580438,26.399607312430174,85.72613667985297,Urban
2,2,7.764711172009472,51.52010782824823,28.71341209179861,22.71922902144679,75.21664024856373,Agricultural
3,2,5.990173605026484,60.77511984892738,27.411244763403285,33.73348559711398,79.38957700901508,Agricultural
4,2,5.889717764985474,31.586528138412675,18.81168788836351,33.123782104665715,59.483321069710506,Urban
5,2,9.998392861653237,53.38721648072156,29.345780321946364,41.92735165416415,97.7238564794493,Urban
6,2,11.188321183610284,21.725710061900397,29.43645418633371,17.42131844091112,49.45997268320839,Agricultural
7,2,8.444899105698548,47.775478773025995,21.183569479107092,37.31380252574992,105.72749572431132,Natural
8,2,10.718856868718184,31.921847170704204,25.18968917723801,35.904220612514635,98.91008175872975,Urban
9,2,9.566875566606651,35.28940114820467,28.416644964055347,28.57853463059454,104.40805895160064,Natural
10,2,7.693202335791234,74.72186350420874,23.953430902103193,33.3868731792169,84.33605289940023,Agricultural
11,2,9.853126731766674,71.82620241188538,30.36489023883006,40.29457481598357,192.3058111054151,Natural
12,2,12.359338171914038,62.18276241814354,36.8193624730968,38.7231538002845,140.80347700540938,Agricultural
13,2,9.369516925382245,28.15374470654842,21.070069836825088,18.569806879262714,62.66372499745832,Agricultural
14,2,12.732238805361888,43.671831006103965,18.094776984231125,38.20158186755484,106.98604262280695,Agricultural
15,2,4.527999461700052,74.26195399958367,26.51909297802438,29.35311394967482,81.7598157118803,Agricultural
16,2,11.577446575655335,52.83433827279809,28.607812525630717,30.728740980155145,69.56560819877758,Natural
17,2,10.27434815624069,96.38659079963388,23.845668130776154,30.731969910016943,59.79783786628195,Agricultural
18,2,9.668155966026655,57.86635678788744,32.266303316605175,28.497570112017407,112.96650072277762,Agricultural
19,2,10.613761529246636,53.84098232980063,18.306971001383758,41.91707497107065,79.55859294791279,Natural
20,2,6.616185407216536,43.81767071594997,28.464593115158056,29.16282040150788,129.03478072075612,Urban
21,2,10.308958685467417,52.670818095645636,21.970695896205534,18.804538716168313,129.81346643591317,Natural
22,2,11.614313290584727,46.95060327238913,33.59688953103648,26.064701440302713,141.21743155634348,Natural
23,2,14.001414927742392,64.1621735337718,34.962576765840595,31.786947168104756,74.42839701777689,Natural
24,2,10.14736799608943,69.13404633589168,21.16671706108326,42.29214784297051,114.26096832076031,Agricultural
25,2,9.696985991651204,34.28021078984101,22.2522143204571,36.03094684948834,118.97362649926903,Agricultural
26,2,10.431404340539645,23.375340928844437,29.29793943489901,21.49464721252956,85.77465474688105,Agricultural
27,2,13.376708947361115,13.27589253793407,23.064346751052426,54.85189916678892,76.84684127821374,Urban
28,2,12.30366397734238,60.159826538250876,24.77294391033881,32.6477531097798,148.28561997327918,Agricultural
29,2,10.675473331703536,27.93266787652253,25.12694210271205,42.753907379990146,106.82487627196161,Urban
30,2,12.838318989982229,6.942188140950343,15.401634219011719,28.48285566422771,119.07903252135213,Agricultural
31,2,12.070155052245559,57.77157209061928,24.930811269528814,35.33359244705449,75.33771964516218,Natural
32,2,13.864485524432101,99.85999034865581,21.55136112967913,38.39468504518405,63.421466004334185,Agricultural
33,2,10.560909386218041,49.878581769202135,22.53438588800114,42.18194711754256,82.91650676523669,Urban
34,2,11.333873265026817,66.76981548903284,32.21816001734407,40.57368305378225,96.27935837830009,Urban
35,2,11.215357356564127,51.6365871709513,18.717465528603718,38.721970000729776,68.07339979547953,Agricultural
36,2,9.069041976934379,48.02220693617715,29.066025933739887,26.849132688058912,99.7046557404885,Natural
37,2,12.570957047375915,68.38152965975537,23.605185348340957,24.282539580439384,49.344844357945,Agricultural
38,2,12.469738521073314,44.194509116226975,23.601199157520828,33.326075103241976,66.39857732590383,Agricultural
39,2,11.913249004450925,55.34784628143806,28.951859480258555,39.33128072341069,120.12733744830625,Agricultural
40,2,11.376034153728385,56.433956123920275,26.70025647284445,27.772792992233928,118.11371560833682,Natural
41,2,8.943846732088561,36.63819092713902,27.853064986097653,40.651719657143865,88.243697038394,Urban
42,2,10.85036096711168,69.84084699073045,29.840923302664304,44.52616745486179,69.46707072769141,Natural
43,2,10.91154519219344,46.500804866091826,23.343458084083387,20.836790809265803,69.17789345421967,Urban
44,2,9.886658617017693,34.885096810143104,21.93881632746125,21.6307929620372,88.80195262176058,Urban
45,2,11.052531006894105,60.73019687140807,19.574247367211008,28.596249410946637,119.33555474935874,Urban
46,2,12.057549621137461,32.030640364179256,20.872947350105225,33.076126681891964,127.84737074032974,Natural
47,2,14.887493485720519,50.563623147382565,39.745472126543625,24.75432986232949,85.10404793554093,Agricultural
48,2,11.322211664562454,49.81762006711593,31.223397903683935,43.52202678867145,65.39522722045649,Agricultural
49,2,11.33933775192904,71.71791131663156,18.244628168959892,34.24066861518451,108.03530913599,Agricultural
50,2,10.520805514342193,59.49396465759906,18.387710216282148,30.394470482407396,75.29395088122452,Agricultural
51,2,6.672967305394953,49.499460825097124,27.40933030859246,15.640904761314726,84.45242083416393,Agricultural
52,2,10.294751219862434,66.35532598400574,27.736323986889833,16.84184183572493,139.75828271311113,Natural
53,2,10.30309489099155,77.80415098034626,27.74441917658682,32.810092502818065,124.81346285697305,Natural
54,2,14.942706635287545,61.156206127037244,23.72522103223151,8.674043738451637,104.73922936754354,Natural
55,2,9.464975829514136,50.20705239686761,24.372728699985498,40.12637409644072,61.84242996661831,Natural
56,2,10.287310954173792,23.763275352996807,26.639397620796785,28.418461556276796,106.34189702411977,Natural
57,2,9.451502914328882,28.69772673849255,25.429465031466652,62.43092969594733,131.87971872362579,Natural
58,2,7.023605537516389,43.89550591290665,13.903498136262325,53.079162506161104,88.73099002703393,Natural
59,2,11.491077599822116,37.809755956814335,23.85100184712403,28.185509307524832,140.53342269960146,Agricultural
60,2,10.559283035286786,46.26057394029108,20.742967828698433,28.936629974686852,138.7823586855462,Urban
1,3,10.494021672307355,51.13299849794215,25.87605709454256,39.9558151400203,149.9119849643042,Natural
2,3,6.9572751541165445,60.593855087134614,39.926295013017054,47.031726099180375,109.15729379594059,Urban
3,3,11.45422570575654,48.590024438818176,26.837408327371524,13.619709425639833,117.62175099418037,Natural
4,3,5.726901013605847,59.730032876524035,23.43235156913801,12.136245346453133,142.4256186499327,Natural
5,3,9.59648162315409,51.28948829620241,29.60900750988626,23.779651944456187,113.42181811206927,Agricultural
6,3,12.706789650379559,10.490668672922574,27.413439436046062,35.82737583173864,84.96297676629362,Urban
7,3,6.259535829795283,31.213292123624914,27.100472452259208,34.968735905075974,86.54371490416416,Agricultural
8,3,7.034954029851035,47.11824888556769,28.034252966078355,40.6977145498385,107.15664861321217,Agricultural
9,3,8.306511216499068,25.80610514317785,35.28271782414771,18.003024716346918,61.28315734161344,Urban
10,3,7.053052955926244,61.99857459992409,19.34555782337042,6.838561370311234,95.70223253907422,Agricultural
11,3,4.924937577867986,80.61501664687395,27.368160384057273,38.58014195302145,132.8964135469076,Natural
12,3,8.143349132233693,74.37523703394633,20.368094350092306,21.718037270347654,34.26238446504157,Natural
13,3,5.875412159446383,45.73114258139584,27.77756323171124,9.815121356113622,146.03446305383545,Natural
14,3,8.954881569702241,79.81452273699904,20.40656744256953,31.450637459593818,133.67122656109478,Natural
15,3,6.190352796255391,52.97334914404223,22.91316593197458,37.931756882186775,86.2070615250857,Natural
16,3,11.164252815012556,43.258280577639205,23.524550428810468,28.779428678787227,116.30172483615429,Agricultural
17,3,6.546494161296556,37.7319467291812,29.879083596723547,25.421516138175107,100.09443180718979,Agricultural
18,3,7.530591034363978,43.95060627023744,29.59227221971207,28.406377678540935,136.8997110531605,Natural
19,3,9.876130085362483,42.236463629175425,18.771413117768077,26.294172375992172,129.48049428309824,Natural
20,3,5.87390062472156,53.408324447509756,25.274670554999243,16.51952888059833,57.997878304509726,Agricultural
21,3,8.88863417673508,53.211479620997295,21.452100726254137,22.85319323009568,117.6178724039253,Urban
22,3,11.156955556910516,50.06092040306829,18.707475446623327,35.212799050138145,93.83116439070257,Agricultural
23,3,5.446773811601853,58.738763394927,23.914914747878147,33.216785413765,102.484977115543,Agricultural
24,3,9.159366323519436,73.81292549572683,23.457586057720903,31.680598059668203,78.15484297090553,Agricultural
25,3,9.446619752495977,68.99108270882647,37.13358243172761,20.048515181466204,152.44411207362506,Agricultural
26,3,10.634703555002714,20.30204063100193,27.16479912680348,28.18496837864333,131.20185459707727,Agricultural
27,3,6.747807292215138,-1.0784226980390965,18.111912496228815,8.229349535571453,77.80686508081098,Urban
28,3,6.736848063869193,68.68639822478548,22.176129979145287,31.7847666388539,59.96168179269302,Natural
29,3,10.58201559943146,22.662426031691577,30.106916477146992,44.288577078135674,88.42982107066456,Natural
30,3,10.295678550526832,45.50469196214633,35.442213864349625,15.258678679578942,113.03507938273917,Urban
31,3,10.368341905989352,26.59773947881281,17.070083438810208,24.140723266822448,107.20617531838668,Natural
32,3,10.726820230049618,13.960391248399606,15.600378074304775,33.2910677871013,137.59398474304732,Natural
33,3,8.840206527936164,60.82925456409576,34.35482587685891,42.52842634427484,123.69759166542556,Natural
34,3,10.829705663584276,65.18310320605293,26.94807088685452,25.517753836998505,129.0870707725872,Urban
35,3,11.1137508822469,38.46979198546561,20.658536340618166,23.077496707341037,109.80566201831311,Urban
36,3,9.257648955714558,-1.8208458428981977,27.673145430612177,10.31076857583917,58.32103809367028,Natural
37,3,14.571883095942795,39.075111034950346,11.82126130491561,31.034381293081065,94.12904406559295,Natural
38,3,11.936149920406116,57.83608010805093,25.016877532985806,50.42076040143744,131.80269219725997,Natural
39,3,8.747166587914935,20.42176862451743,26.639105864215427,32.77358461964676,98.45431214426061,Agricultural
40,3,12.576329192704138,53.667198395583114,29.62135069768915,29.777210208162867,115.09271105871241,Agricultural
41,3,9.438539728699471,49.69380301654009,19.930520238537312,33.22082310766986,90.43755054261601,Agricultural
42,3,13.077120730978823,61.585829992021765,25.428435807016797,29.88907996051398,69.10564454374465,Urban
43,3,13.92476001111805,52.39160736828307,20.372876869702065,21.8698562773987,96.29967807861668,Natural
44,3,10.059664332381532,30.53862118236889,26.276918778371584,38.232799156777055,109.27142329097961,Urban
45,3,13.709435476852805,73.93143003328983,20.523268388184878,32.25761523111754,80.32936841615668,Urban
46,3,12.67752673949025,46.8294085394606,22.959495804198898,30.176132519336573,92.92866265429994,Urban
47,3,13.552513446506996,49.45390920980136,20.020923026048855,20.2463397272175,71.81610274042052,Natural
48,3,15.745162270310265,31.33464081853608,28.255681209118286,43.03507931934759,133.5773475269229,Agricultural
49,3,11.490438479384,41.134354976169796,29.29225558328333,36.6470274533311,91.16632727235898,Natural
50,3,10.489630313781108,32.30394571946198,23.826897150212933,24.470791626326978,143.5826663537855,Natural
51,3,10.220100970050712,46.54107880153154,25.191189974800142,40.01824853681937,145.86243551622726,Urban
52,3,10.355661632334648,84.23416960284688,17.75704292683228,25.024291616147927,97.56862105834769,Urban
53,3,11.807438570144997,22.56197714137287,23.501616759966065,22.17996507488963,69.7465380235795,Urban
54,3,12.604691093076424,17.728772042465177,24.748976914791275,22.402968825197128,37.423063667999884,Agricultural
55,3,12.423171709709404,79.42340654987217,38.103965455149876,12.289314469119088,55.83888780919625,Agricultural
56,3,13.45858243570659,45.81352645696268,19.44016487112918,34.71542380418206,58.784955253040195,Agricultural
57,3,11.752123519691853,36.61854522680167,32.320886193762185,11.6885512166165,141.35408882384513,Natural
58,3,14.54311168122402,70.79809374792153,29.98429386732904,17.715561687342372,103.47473761680838,Urban
59,3,11.005298811395736,37.88768920526272,26.403182022450682,9.244119909214668,111.68813572275964,Natural
60,3,16.862868896752754,86.52019427093873,33.793102420975664,29.13930307209107,33.38736973194622,Agricultural
1,4,12.551910375844246,63.55851742678538,26.860527363034315,28.49679539728128,64.06100712348216,Urban
2,4,9.455279134176875,40.24177183708595,26.945795978339643,26.73303786813636,126.6123932933886,Agricultural
3,4,8.888710334560583,93.14616426531006,24.734396734912274,19.574223053294237,108.60322337147758,Urban
4,4,11.84918916763945,37.88570153993323,31.117844412093138,18.2776624656336,95.58384163943208,Urban
5,4,10.28493074005416,64.84190744018613,30.48234616905442,34.64369863546574,116.94527075800367,Natural
6,4,12.002389877437452,55.98585160812984,21.871613562518938,24.494480682915125,149.07393418407446,Natural
7,4,11.359410213022683,76.03482578797596,18.40376402700616,33.16358321536145,93.36872609388848,Agricultural
8,4,10.102957268377283,81.23022393453705,23.985096813021716,21.147513138757777,102.08109407974209,Natural
9,4,8.388982292560524,50.64008298131533,20.999807178011768,31.810627427710823,105.77790756193916,Natural
10,4,6.886256845190589,34.93164259307633,24.682377126923225,43.032780373160634,171.76328905821978,Natural
11,4,8.856886290164082,59.19944285878233,31.187190673420695,35.861658003927836,37.01931206742923,Urban
12,4,11.298414370977923,36.44569260495788,22.71349172456605,25.875861817835197,120.49669044366424,Natural
13,4,9.852380854930278,90.26774495053246,24.785883093442127,32.571989703559275,96.55593253722809,Agricultural
14,4,6.775288737258563,52.73070662165475,25.290113674041976,27.59334825469787,117.00315178552539,Urban
15,4,9.460790029109148,42.69356897375783,29.242154411026423,30.078801846947282,80.27882338015827,Urban
16,4,9.738871065821455,53.69360611729817,13.765553330076974,26.74388947851496,98.5310490742465,Natural
17,4,7.061490443101585,23.05747420940607,21.966498526173517,28.356647941146086,121.34231738396485,Urban
18,4,9.005750351105075,30.56771922978697,26.056418461397364,32.12093353074175,193.38730603131523,Agricultural
19,4,8.692846752153754,74.0082781588885,31.000394782134308,20.066413004180493,124.24108568206215,Agricultural
20,4,6.178498083493985,36.862114420572084,22.540487762468974,19.841211730100216,74.55803205908474,Urban
21,4,9.078680214380675,29.061780346361207,15.61723646979063,16.11457446168789,87.28720953931891,Natural
22,4,9.394702107120658,60.73305505054572,28.098557229830682,13.997288954962901,86.39757674848438,Natural
23,4,10.361248294716901,73.71408309325994,21.823188055871853,17.827173077795205,46.13070482109955,Urban
24,4,10.237289124457027,64.37906621330133,19.051666704548193,31.594625068041292,90.09729424895689,Agricultural
25,4,5.321866280326704,69.92095371611633,21.87827305143388,21.07212484508116,121.98487245465235,Urban
26,4,6.162419949713783,34.864098228610786,24.07737321172075,35.13614464231096,61.77303642769615,Natural
27,4,9.042622208216583,21.563786665163125,21.976276677308935,30.347137487525618,131.45447953151776,Natural
28,4,9.028398959105983,80.02667303910974,13.972169714504654,10.314957865619462,114.63324463253015,Urban
29,4,9.033072926443369,43.546403223157284,29.48533098443566,36.549755842216896,77.97300034086886,Agricultural
30,4,15.724451219394375,44.983339670899056,31.374375206393612,38.1079864559171,95.75411087986458,Urban
31,4,9.19052901045002,76.56388283698116,28.25760995669753,20.061373251651467,147.949654229231,Agricultural
32,4,10.363181541761456,61.1246001880132,19.311571647875915,34.20191542894992,122.00643440517598,Agricultural
33,4,10.056598045838346,59.117755441632156,23.99254233026241,21.43501762590801,100.26350964694443,Urban
34,4,9.52077082276189,93.30004689802168,24.96739342385271,30.976703767483354,92.86950049117047,Urban
35,4,7.6692115534303,37.12963539239714,27.993971947809552,17.355015930450342,102.29827211354979,Agricultural
36,4,9.911250666286543,68.55680256162475,28.341702443590403,12.068935474654232,84.6470932617309,Agricultural
37,4,6.952375077381504,51.14026249794169,21.32913100610752,26.171828103870315,36.85751482842956,Agricultural
38,4,8.139525917859098,55.37184557726515,25.409977782067802,28.76271053725164,161.26533731604192,Agricultural
39,4,7.767198900054944,80.56936852825064,27.286402023076207,26.02320306385396,104.65974997598204,Natural
40,4,9.035196470848936,60.15671512579247,32.279111610733835,18.159694417774407,111.94441795367611,Urban
41,4,13.642120152772375,60.76592158099266,28.522532699123616,26.00100937868863,98.26276750369274,Agricultural
42,4,5.42647902977325,71.45014674619604,28.945283436877595,32.69294752580734,77.94649597826235,Urban
43,4,10.687559143809802,42.70094540914229,25.419133139646803,29.55106969877463,94.42226557153688,Agricultural
44,4,6.248390291973555,33.21580665321987,32.05229572601752,31.825010305992134,52.018157134170664,Urban
45,4,8.692393473614604,29.103816119579328,27.048813979797487,23.29884799545767,168.31259494159914,Urban
46,4,11.979118100137038,10.672868212479965,20.694560449132148,41.7171791471616,62.96464004732812,Agricultural
47,4,10.096116284873665,91.12414259880644,32.01684985062595,18.238266634452195,69.04101148458462,Agricultural
48,4,7.978631204793057,27.93583268556634,28.489516362695138,34.875602970867185,86.79222386840799,Urban
49,4,8.869147000805967,45.57492752828456,22.784779894357587,41.81891092959962,138.64227174557132,Urban
50,4,11.822503152324469,44.463734002221585,22.602535163003783,34.80908092748896,100.43526997787963,Urban
51,4,9.162912073381621,56.148133956182015,26.48287772570381,27.9747577293517,62.91592611908613,Natural
52,4,11.212571833656707,66.31474425078594,27.31592397633792,24.717029533370212,137.6301508227202,Agricultural
53,4,11.021396516075265,67.2094697671949,25.986461328156032,40.36087651046256,121.93001880356444,Natural
54,4,9.771193971302374,38.33845122862123,26.556543367214427,15.770250747383269,116.15304871649357,Natural
55,4,15.498967918089853,46.65756572427177,33.499786872881906,20.298757396203563,121.47202723512521,Agricultural
56,4,12.607197446963449,55.651599009765995,30.35771576117443,26.024422345082787,171.83085701747353,Agricultural
57,4,7.408058166279067,45.02617747632906,25.95317795632512,42.37653757511998,165.55284685108336,Natural
58,4,11.940114381495567,82.14691152039985,29.706552903837416,33.79767636040896,79.39853970990114,Agricultural
59,4,10.341618158295564,59.81949903276502,19.837380482362303,20.319542414897548,148.71654978433457,Urban
60,4,13.45648595678221,64.69755572099635,26.989635249734043,26.896922946150962,111.49504569276701,Urban
1,5,10.240849024589854,63.257625373348255,34.04653174866555,23.856768559037057,114.97287448413248,Natural
2,5,11.658016373784006,73.4694771497065,23.90977052303813,22.90211007766465,49.23187505070014,Natural
3,5,12.945962589298844,53.62043117407414,20.761830356904575,39.78889558556779,94.88842703835412,Agricultural
4,5,13.702560611470483,24.06336104088307,21.739555557034695,16.282568707364945,75.61529228990305,Agricultural
5,5,9.591839671414654,57.99375903505283,19.551834813288057,46.087808557343735,124.84176444679927,Natural
6,5,11.330983944821256,36.97286212416342,21.076190459361484,38.28229690184623,132.13241501208415,Natural
7,5,11.043768966235685,39.42766636500486,23.147459507049856,40.90861670603698,37.76540946951066,Urban
8,5,10.666837447427083,61.72728037510186,17.97216490410679,25.370604879747418,99.33895407987188,Urban
9,5,15.47054381362919,74.76566142867271,25.078091669748016,28.500592809208907,133.65584514382758,Agricultural
10,5,12.702276278823652,50.425431534721234,29.511385868933235,15.668481854752878,94.39963113059665,Urban
11,5,9.310089013580951,56.17666025197928,20.4612190992654,24.75337592933197,121.87190935007094,Agricultural
12,5,13.594411013201354,84.04429889270476,32.59641961820884,34.93654847643151,110.53496402881252,Agricultural
13,5,15.917623671097378,54.81506358977136,27.553960442637973,42.96063061781396,110.24980695857879,Agricultural
14,5,13.641252462059118,102.0336622836079,30.152902928120287,18.928431831975484,91.86055065795108,Urban
15,5,8.429652326206087,61.31019291263088,21.710827230739316,26.34494063014734,63.50257587592871,Natural
16,5,10.3818031608531,14.784744816883645,29.272626135333077,28.487007797674778,66.35409557724918,Natural
17,5,13.756601194538403,65.06683242209066,19.540330498023437,16.042107978075148,121.28057543365952,Urban
18,5,9.671460947331651,57.62316769765555,29.451237504182544,35.913492417584,100.58374766556649,Natural
19,5,11.830916862480848,75.79505508165492,25.859196698967658,22.76009668257391,95.84463266178325,Agricultural
20,5,12.342477488901954,63.46362702539917,27.76625609992392,28.04609648822976,87.28329873032942,Natural
21,5,8.783774603248384,47.23088032032452,19.12202697187574,25.480506280881222,90.84433463557745,Urban
22,5,10.358585535935564,25.514035274212684,20.524650788616977,22.106614942803258,131.40735383464417,Natural
23,5,3.831787270255017,45.819534854279496,27.986141091266923,29.929550145194455,89.94267754395919,Agricultural
24,5,8.100050841633452,32.989590915814006,20.258259978878996,27.843904214319775,59.76805860095294,Agricultural
25,5,9.477161078632871,38.389531003905546,27.316031460495616,26.281421177213346,122.3095532662052,Urban
26,5,7.320325138331523,61.771568088412195,18.16431096769877,22.71538378319657,93.85370008405849,Urban
27,5,12.9155860224813,83.39809008702812,29.24087106333334,33.195246707829554,100.9418759659833,Urban
28,5,6.627776421940069,57.89343059645962,18.837383426157455,46.536172684922846,148.22734919198533,Agricultural
29,5,8.448819055409695,26.082338759296313,27.761499688397617,31.398872328391274,99.38318327948478,Natural
30,5,9.435895698885352,58.89205336440281,28.128154668230007,39.96118214911129,108.67551019356176,Natural
31,5,11.908197553211213,73.93262973291303,21.516140907852126,16.097780748465375,64.63229526105025,Urban
32,5,6.01192550137507,37.804341913612355,27.910132835423635,31.577614392937694,93.4099164294712,Natural
33,5,11.075724083294661,47.31965666654165,26.30221131666778,19.026316810289334,118.28578135625804,Natural
34,5,8.64428919752258,50.29376389458394,22.30579071903631,15.230750724680986,53.33878798476273,Urban
35,5,6.5447835248178485,34.3020337383552,19.95722657961896,22.606285925409637,106.02535279347128,Urban
36,5,9.326342025702349,62.96560867687718,15.186871541637105,41.91899334413573,103.0237321793442,Agricultural
37,5,8.7056785827966,47.58103702784437,26.748250236498468,39.500158286696454,101.23862366762319,Agricultural
38,5,7.024295813009225,58.39064887814055,17.175986143189725,32.430047220544,131.1147669597473,Agricultural
39,5,8.293825247115137,32.250156443958,25.47672099720654,14.672994401100691,110.03315544545565,Agricultural
40,5,7.325895886351773,41.25083399353179,23.682758919588753,28.037193486120632,144.34215695069332,Natural
41,5,8.279070715363384,64.44762715655543,28.39571387719098,33.01700008901736,70.19231453217891,Natural
42,5,9.345330019675291,42.54333695816466,23.48977250255068,31.75536229578598,104.07773701655044,Agricultural
43,5,11.175869576331912,84.53927702466811,23.352761068264545,11.562064165192542,102.53400359169842,Agricultural
44,5,5.524826449905224,42.00727628770795,28.659353521441478,21.09682151980128,67.92236518734761,Urban
45,5,12.277023378705726,54.49369451503772,26.675290145420586,29.359222358512834,128.68885006274039,Natural
